,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_eta0,param_learning_rate,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
17,0.7998079776763916,0.30775753782820986,0.012495994567871094,0.006247997351259727,0.05,optimal,elasticnet,"{'eta0': 0.05, 'learning_rate': 'optimal', 'penalty': 'elasticnet'}",0.6903902289138116,0.6666666666666666,0.036113049546406144,0.032928195845185755,0.3631467330932104,0.3578489748130561,0.28812068198439517,49
18,0.5971521377563477,0.06220481014142899,0.015630054473876952,1.4660241913964472e-05,0.05,invscaling,l2,"{'eta0': 0.05, 'learning_rate': 'invscaling', 'penalty': 'l2'}",0.042488354882242826,0.6666865209363273,0.5191342276355856,0.0374278146845556,0.6671543744401313,0.38657825851576855,0.2881175366626689,47
19,0.6732390403747559,0.0933164422776559,0.006241559982299805,0.007644326612064226,0.05,invscaling,l1,"{'eta0': 0.05, 'learning_rate': 'invscaling', 'penalty': 'l1'}",0.0736779560308972,0.6664978173745921,0.06823428815733219,0.04070018108131414,0.6666666666666666,0.3031553818621605,0.2969473762385714,59
20,0.7062966346740722,0.12222674861272227,0.009371519088745117,0.0076518133019833085,0.05,invscaling,elasticnet,"{'eta0': 0.05, 'learning_rate': 'invscaling', 'penalty': 'elasticnet'}",0.6128035739746209,0.6666666666666666,0.05739027082095255,0.040471156750226514,0.6666964525064786,0.40880562414378907,0.29454310060189,44
21,2.1218647956848145,0.14414498774262358,0.015609121322631836,1.5458351721442332e-05,0.05,adaptive,l2,"{'eta0': 0.05, 'learning_rate': 'adaptive', 'penalty': 'l2'}",0.6639593908629441,0.6662343638873782,0.6591108730583823,0.6715973886455665,0.6671837008468181,0.6656171434602178,0.004090919060398783,3
22,2.758260488510132,0.29229881462729385,0.015608692169189453,1.5086904637439778e-05,0.05,adaptive,l1,"{'eta0': 0.05, 'learning_rate': 'adaptive', 'penalty': 'l1'}",0.6563659642802891,0.6585091663784157,0.6518012530455969,0.6545226944078734,0.6498425511154478,0.6542083258455247,0.0031017881602538573,9
23,2.781040620803833,0.2234331674666362,0.015608596801757812,1.4370451175400205e-05,0.05,adaptive,elasticnet,"{'eta0': 0.05, 'learning_rate': 'adaptive', 'penalty': 'elasticnet'}",0.6737685854306836,0.6606803881838541,0.6595120679542048,0.6637536059731884,0.6689134422592893,0.665325617960244,0.0053292199793843285,4
24,0.34859514236450195,0.15243158532582338,0.015614461898803712,1.193655896729652e-05,0.01,constant,l2,"{'eta0': 0.01, 'learning_rate': 'constant', 'penalty': 'l2'}",0.028790786948176585,0.06977140907540089,0.011011944407441942,0.6660950145921715,0.06573199650538754,0.16828023030571568,0.24989209916582023,69
25,0.3530552864074707,0.16192518878269194,0.015608835220336913,1.5177660081137544e-05,0.01,constant,l1,"{'eta0': 0.01, 'learning_rate': 'constant', 'penalty': 'l1'}",0.6676033601387105,0.6596497735738241,0.013127550115309562,0.6671437943579651,0.28717814835362077,0.45894052530788604,0.2666175182576304,38
26,0.3701761245727539,0.14008683825232857,0.012710952758789062,0.006369190599728657,0.01,constant,elasticnet,"{'eta0': 0.01, 'learning_rate': 'constant', 'penalty': 'elasticnet'}",0.016471838469713073,0.6662761179457137,0.011452923158876017,0.02378575459004297,0.06760235860808902,0.157117798554487,0.2553555106724814,70
27,0.6552755832672119,0.1027229458702778,0.015614128112792969,1.2031613533009118e-05,0.01,optimal,l2,"{'eta0': 0.01, 'learning_rate': 'optimal', 'penalty': 'l2'}",0.32999573924158504,0.6666567390883505,0.046143309648146565,0.6665772452234046,0.6501001059945823,0.4718946278392139,0.2485921452745591,31
28,1.0889891147613526,0.3677409993557289,0.012490797042846679,0.006245410172204515,0.01,optimal,l1,"{'eta0': 0.01, 'learning_rate': 'optimal', 'penalty': 'l1'}",0.6676028144186673,0.27661424740923257,0.6655256283217729,0.6675920950504508,0.11353747979944474,0.47817445299991357,0.2368329575151307,25
29,0.7922080993652344,0.30419028900396966,0.012482357025146485,0.006241196146164008,0.01,optimal,elasticnet,"{'eta0': 0.01, 'learning_rate': 'optimal', 'penalty': 'elasticnet'}",0.6903902289138116,0.6666666666666666,0.036113049546406144,0.032928195845185755,0.3631467330932104,0.3578489748130561,0.28812068198439517,49
30,0.5954070091247559,0.08636705490330157,0.009367895126342774,0.007648865967669489,0.01,invscaling,l2,"{'eta0': 0.01, 'learning_rate': 'invscaling', 'penalty': 'l2'}",0.4004932018128499,0.6665872010727856,0.6535511012125712,0.04082337202779097,0.6667262623102251,0.48563622768724457,0.24447497686876637,24
31,0.7359638214111328,0.10064101648689788,0.0093719482421875,0.0076521637280722605,0.01,invscaling,l1,"{'eta0': 0.01, 'learning_rate': 'invscaling', 'penalty': 'l1'}",0.6487798478089741,0.6666765936536772,0.14848546452531,0.07624558566991446,0.6065751105258207,0.4293525204367393,0.26055698978943537,42
32,0.6860383510589599,0.07627873224360833,0.015602731704711914,2.2116507252141044e-05,0.01,invscaling,elasticnet,"{'eta0': 0.01, 'learning_rate': 'invscaling', 'penalty': 'elasticnet'}",0.5861769018565002,0.666686521823299,0.6484381500773851,0.040150239606268616,0.6665658368371699,0.5216035300401246,0.24253542296085176,22
