,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.7389798164367676,0.024562383041481756,4.131916284561157,0.05815963782616876,3,{'n_neighbors': 3},0.8653246038059108,0.8566260354786327,0.8589548869094044,0.8575070938026894,0.8568505064974931,0.8590526252988262,0.003239555530078178,1
1,0.7291650772094727,0.017208708073674864,4.403775024414062,0.05129323082973574,5,{'n_neighbors': 5},0.8512456663710394,0.8453143101030425,0.846675987275343,0.8442501270971021,0.8436646226701475,0.846230142703335,0.002709072137727689,2
2,0.7299851894378662,0.006320241757539728,4.7842809677124025,0.06920056180029685,10,{'n_neighbors': 10},0.8290355747480977,0.8276884432456917,0.8279167352311996,0.8244580827805675,0.8265611546188857,0.8271319981248885,0.001550789027292659,3
3,0.7270247459411621,0.016581203642137436,5.03283166885376,0.07892728111377305,15,{'n_neighbors': 15},0.8065787901716379,0.8090321297125236,0.8093301435406698,0.807165563708339,0.8078286880212356,0.8079870630308811,0.0010563338346897472,4
