,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,6.072577714920044,0.03945723437957201,0.13747067451477052,0.0062500011004884915,SAMME,{'algorithm': 'SAMME'},0.7874279098685761,0.8189544910673764,0.8183121051250479,0.820243972094162,0.8254105090311987,0.8140697974372723,0.013552710074012379,2
1,6.92667818069458,0.020953018610121287,0.2515569686889648,0.0032740844395473634,SAMME.R,{'algorithm': 'SAMME.R'},0.7871650211565585,0.8546598609522134,0.852102400848919,0.8496192754163832,0.8522734721524243,0.8391640061052996,0.026048373339177023,1
