,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_eta0,param_learning_rate,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
48,0.3700268745422363,0.16997325362783344,0.01611924171447754,0.0015128091373076919,0.5,constant,l2,"{'eta0': 0.5, 'learning_rate': 'constant', 'penalty': 'l2'}",0.6669455566843961,0.6666666666666666,0.0013387478245347852,0.01680160181074258,0.038656824678926484,0.27808187953305336,0.3176134750182137,65
49,0.4745453357696533,0.18649570635148688,0.01640043258666992,0.001199514201559304,0.5,constant,l1,"{'eta0': 0.5, 'learning_rate': 'constant', 'penalty': 'l1'}",0.6671146551981602,0.05756866084734938,0.6414944189650479,0.6604891714254929,0.6721256684491979,0.5397585149770496,0.24131878947263402,27
50,0.5043369770050049,0.17659799669588352,0.015554141998291016,0.0013356692388129118,0.5,constant,elasticnet,"{'eta0': 0.5, 'learning_rate': 'constant', 'penalty': 'elasticnet'}",0.6666666666666666,0.6607700312174818,0.15702147832111732,0.0048743740860548584,0.02478980670884979,0.30282447140003405,0.29927987399743006,62
51,0.6305942058563232,0.07587838854791935,0.017165565490722658,0.001898692423974781,0.5,optimal,l2,"{'eta0': 0.5, 'learning_rate': 'optimal', 'penalty': 'l2'}",0.6955727978092195,0.6667163089937005,0.039185088859991335,0.03822203135065493,0.08691366138174648,0.30532197767906255,0.30749796190068507,56
52,0.8969735622406005,0.09840712708283397,0.01831679344177246,0.0030660117591515728,0.5,optimal,l1,"{'eta0': 0.5, 'learning_rate': 'optimal', 'penalty': 'l1'}",0.6992184798395463,0.667293569765359,0.44220057978567473,0.6683119447186575,0.38654601331739796,0.5727141174853271,0.13098085172446514,19
53,1.1257936000823974,0.34568096517405156,0.01604161262512207,0.0017233321169303022,0.5,optimal,elasticnet,"{'eta0': 0.5, 'learning_rate': 'optimal', 'penalty': 'elasticnet'}",0.6676412673787219,0.3413357526694117,0.04264099037138927,0.6614289480622199,0.044837656760006867,0.3515769230483499,0.2776833508566939,45
54,0.6192202091217041,0.10010259184293908,0.016370868682861327,0.0007125396115173759,0.5,invscaling,l2,"{'eta0': 0.5, 'learning_rate': 'invscaling', 'penalty': 'l2'}",0.6784069795621617,0.6629084742655483,0.38077769625825386,0.04730538922155689,0.6676085126848623,0.4874014103984766,0.24690629028279182,30
55,0.7342642307281494,0.17370431915879336,0.015361595153808593,0.003412392268932794,0.5,invscaling,l1,"{'eta0': 0.5, 'learning_rate': 'invscaling', 'penalty': 'l1'}",0.08634428095619545,0.2534955098328976,0.04071246819338423,0.19136066040421293,0.01478399433427762,0.11733938274419356,0.09095892320223578,72
56,0.823916244506836,0.09854617593967978,0.015202903747558593,0.003077957755996827,0.5,invscaling,elasticnet,"{'eta0': 0.5, 'learning_rate': 'invscaling', 'penalty': 'elasticnet'}",0.6747313766495998,0.6617036064560969,0.04177681473456121,0.04175473407238063,0.6689506446629858,0.41778343531512496,0.30704489065144175,37
57,2.954538869857788,0.32968389461242453,0.01900644302368164,0.0014616631941283507,0.5,adaptive,l2,"{'eta0': 0.5, 'learning_rate': 'adaptive', 'penalty': 'l2'}",0.6716852641942895,0.6576647150985405,0.6636199740052828,0.6580555438492983,0.6631565592489216,0.6628364112792665,0.005071918728616505,16
58,3.867090272903442,0.520951673239595,0.01735682487487793,0.002407717233422439,0.5,adaptive,l1,"{'eta0': 0.5, 'learning_rate': 'adaptive', 'penalty': 'l1'}",0.7048394510473439,0.6894307513027418,0.6856851983002833,0.6832210003547358,0.689485903814262,0.6905324609638733,0.007535946163052958,10
59,4.309726858139038,0.6542730289304401,0.017520046234130858,0.0014385072376800958,0.5,adaptive,elasticnet,"{'eta0': 0.5, 'learning_rate': 'adaptive', 'penalty': 'elasticnet'}",0.6756181165446322,0.657840212166418,0.6621912812862589,0.6686136190691648,0.6771627581090549,0.6682851974351058,0.007468924664883238,15
60,0.2925721168518066,0.05448934189412575,0.015497446060180664,0.0018804238898949954,1,constant,l2,"{'eta0': 1, 'learning_rate': 'constant', 'penalty': 'l2'}",0.6668756437239712,0.0018709073900841909,0.0068502290823361945,0.018090102626543748,0.05259399285864315,0.14925617513631573,0.2594146876880509,70
61,0.4938187122344971,0.22463033570586755,0.017927837371826173,0.0025188467429647535,1,constant,l1,"{'eta0': 1, 'learning_rate': 'constant', 'penalty': 'l1'}",0.6671146551981602,0.05756866084734938,0.6414944189650479,0.6604891714254929,0.6721256684491979,0.5397585149770496,0.24131878947263402,27
62,0.5357653617858886,0.2059354674217982,0.014905118942260742,0.0021411545480210887,1,constant,elasticnet,"{'eta0': 1, 'learning_rate': 'constant', 'penalty': 'elasticnet'}",0.6660466511662791,0.019319835913722376,0.00614042894010857,0.015607289214404046,0.00381899729117634,0.14218664050513807,0.2619931567745089,71
63,0.630922269821167,0.06545630763032295,0.016710519790649414,0.0038203455861453564,1,optimal,l2,"{'eta0': 1, 'learning_rate': 'optimal', 'penalty': 'l2'}",0.6955727978092195,0.6667163089937005,0.039185088859991335,0.03822203135065493,0.08691366138174648,0.30532197767906255,0.30749796190068507,56
64,0.8602578163146972,0.07447794043595872,0.015328311920166015,0.0014292180858220946,1,optimal,l1,"{'eta0': 1, 'learning_rate': 'optimal', 'penalty': 'l1'}",0.6992184798395463,0.667293569765359,0.44220057978567473,0.6683119447186575,0.38654601331739796,0.5727141174853271,0.13098085172446514,19
65,1.152684497833252,0.38492991168096435,0.01530628204345703,0.0015221006092102525,1,optimal,elasticnet,"{'eta0': 1, 'learning_rate': 'optimal', 'penalty': 'elasticnet'}",0.6676412673787219,0.3413357526694117,0.04264099037138927,0.6614289480622199,0.044837656760006867,0.3515769230483499,0.2776833508566939,45
66,0.6136352062225342,0.09582314710566944,0.01611666679382324,0.0018801028808193207,1,invscaling,l2,"{'eta0': 1, 'learning_rate': 'invscaling', 'penalty': 'l2'}",0.5449760482583239,0.6626817299313592,0.11462761769800034,0.04101545635091961,0.057956278596847995,0.2842514261670902,0.26470069535138846,63
67,0.8589350700378418,0.1217694878830025,0.014918804168701172,0.002260653994037684,1,invscaling,l1,"{'eta0': 1, 'learning_rate': 'invscaling', 'penalty': 'l1'}",0.08631997630432024,0.66660708966339,0.043325023639645834,0.1838593974175036,0.6855494250937119,0.3331321824237143,0.28375702472543696,52
68,0.7632426261901856,0.14678201166272603,0.014087629318237305,0.002028735586250297,1,invscaling,elasticnet,"{'eta0': 1, 'learning_rate': 'invscaling', 'penalty': 'elasticnet'}",0.6836552773188962,0.6666666666666666,0.042767837896098296,0.04133764832793959,0.12852311161217586,0.3125901083643553,0.297765741065117,55
69,3.207302474975586,0.29366549226135413,0.01834444999694824,0.0020786651841572445,1,adaptive,l2,"{'eta0': 1, 'learning_rate': 'adaptive', 'penalty': 'l2'}",0.6533542647828362,0.6563504491881644,0.6586789044168033,0.6519753320283724,0.6600885358487444,0.6560894972529842,0.003071588749297288,18
70,3.8355531692504883,0.43024135714072076,0.01756281852722168,0.001051649865591398,1,adaptive,l1,"{'eta0': 1, 'learning_rate': 'adaptive', 'penalty': 'l1'}",0.7043266595030812,0.6893624507928131,0.6856004427227448,0.6837527388619613,0.6899599991160026,0.6906004581993205,0.007242138735160656,9
71,4.493974399566651,0.6078703662020655,0.018159151077270508,0.0017008653634385024,1,adaptive,elasticnet,"{'eta0': 1, 'learning_rate': 'adaptive', 'penalty': 'elasticnet'}",0.6634347897234496,0.6494145101471017,0.6592139228911649,0.6563865754102416,0.6584073715239842,0.6573714339391884,0.004593795775595516,17
