,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,6.851978588104248,0.1298687934661716,0.15455279350280762,0.005735020056212753,SAMME,{'algorithm': 'SAMME'},0.7940157408044791,0.8404417863535164,0.8387254141073687,0.8337321596444749,0.8310106716886378,0.8275851545196954,0.01712205444947131,2
1,7.720868968963623,0.0869270671455415,0.28564724922180174,0.022926385271007915,SAMME.R,{'algorithm': 'SAMME.R'},0.7940929058790541,0.8560232476224022,0.8525093140477756,0.8536922772885971,0.8548765256261367,0.8422388540927932,0.024101517905530053,1
